energy,flat
6520.003,0.002816837907500239
6521.001,0.0008265723857855023
6522.0,0.00010889628564416798
6523.0,0.0004857550604203951
6523.999,0.0008897323778443188
6524.999,0.00012649962163056345
6525.999,-0.00018210656465752204
6527.0,-0.001952571516028003
6528.0,-0.0017629863910919549
6529.002,-0.0005835336341052157
6530.003,-0.0009458309518243166
6531.006,0.0009418595931598364
6532.008,0.00012294352531197706
6533.011,0.0019247702079086457
6534.014,0.0034541823785412596
6535.017,0.006451957327571888
6535.318,0.008270267927523863
6535.669,0.008385760348663274
6536.021,0.010724852426102046
6536.322,0.013319010981611154
6536.674,0.014867793865789607
6537.025,0.01691007172036733
6537.327,0.021618647186153032
6537.678,0.02639880786475726
6537.979,0.03234455000405707
6538.331,0.04256666924577617
6538.683,0.05661126769811527
6538.984,0.07290279383967127
6539.336,0.09740796280166066
6539.688,0.12527971885648861
6539.99,0.14170464673132982
6540.341,0.15405348244798345
6540.643,0.15512992545654805
6540.995,0.15024506336938984
6541.347,0.14992960579535655
6541.649,0.15221971223952588
6542.001,0.16395647036905436
6542.353,0.17528180492013518
6542.655,0.18764546165458523
6543.007,0.20509099280929094
6543.309,0.218778580151867
6543.662,0.24125446566316983
6544.014,0.2673382645318177
6544.316,0.29113139789770837
6544.668,0.3242614579326588
6545.021,0.3630368385338275
6545.323,0.3957164315221946
6545.676,0.44099469036376837
6545.978,0.47962347520637716
6546.331,0.5313550824266335
6546.683,0.5839890588262203
6546.986,0.6201648238252332
6547.338,0.6674719857416072
6547.691,0.7048704488025674
6547.994,0.7315086348116032
6548.347,0.7599656853402871
6548.649,0.7821044304874196
6549.002,0.8084128956022608
6549.355,0.8322258852053137
6549.658,0.852002733701784
6550.011,0.8783594632722895
6550.314,0.8985950961863869
6550.667,0.9218363227108404
6551.02,0.9423868464382006
6551.323,0.9566584644623551
6551.676,0.9747297816153657
6551.979,0.9834486277847962
6552.333,0.9996896812487807
6552.687,1.0077521551284196
6552.989,1.010775793072999
6553.343,1.0207429987665448
6553.646,1.025241499668434
6554.0,1.0334417172308856
6554.353,1.0399138184068342
6554.656,1.0477501647723098
6555.01,1.0580306381181355
6555.313,1.06730100150428
6555.667,1.0791434743696273
6556.021,1.0891990748138518
6556.324,1.101043185433066
6556.678,1.1128119056659225
6556.982,1.1231288973446156
6557.336,1.1376590000699842
6557.69,1.1484100074769605
6557.993,1.1578428796091238
6558.348,1.1674546920240367
6558.651,1.1692335675630456
6559.005,1.1679401322105396
6559.309,1.165648690927769
6559.663,1.1608254367465898
6560.018,1.149794126293063
6560.322,1.1396718993087909
6560.676,1.127309615656025
6560.979,1.114534834764601
6561.334,1.0972327497248056
6561.688,1.0871255227115464
6561.993,1.0755936745978611
6562.347,1.0688626152989629
6562.652,1.0591292087692972
6563.006,1.0512783038534053
6563.311,1.0430123562031821
6563.665,1.0358839731083247
6564.02,1.0331444020413008
6564.324,1.028400688394266
6564.679,1.030205576135625
6564.983,1.0270370579125263
6565.339,1.0278347097859268
6565.643,1.0270808647218685
6565.998,1.0310755525536712
6566.354,1.03420906340145
6566.658,1.0356672526668407
6567.013,1.0410128052277199
6567.317,1.042504797695724
6567.673,1.0491263705424383
6567.977,1.0498905989046106
6568.333,1.0532585633940297
6568.688,1.054823755298131
6568.993,1.0530930430501237
6569.349,1.057343869047977
6569.654,1.056861708108733
6570.009,1.0563647206623963
6570.314,1.0538648489091278
6570.67,1.05127819852381
6571.025,1.0512625912438363
6571.33,1.0488606946425845
6571.687,1.0437989881616665
6571.991,1.0409243956183816
6572.347,1.0369733229288296
6572.652,1.034112280689246
6573.008,1.0316358975829225
6573.313,1.0297777453658956
6573.669,1.0265472062492877
6573.975,1.0254782713294948
6574.331,1.0237670710058948
6574.687,1.0213902901019223
6574.993,1.0169795329121238
6575.349,1.018919084086191
6575.654,1.0166413737222069
6576.011,1.0149560157836706
6576.316,1.0154924715425273
6576.673,1.0122854247544222
6576.978,1.011851889845623
6577.335,1.007876044961041
6577.691,1.0067022621782993
6577.997,1.0034314157985595
6578.354,1.001237201258053
6578.66,0.9964356280097136
6579.016,0.9952672681161746
6579.322,0.9935582405970103
6579.679,0.99056883613016
6579.985,0.9866387359472055
6580.75,0.9791304545963809
6581.515,0.9718146890851588
6582.28,0.9652463911822261
6583.046,0.9594980408711531
6583.812,0.9549823344443981
6584.526,0.9507444834251648
6585.292,0.9516853812329548
6586.059,0.9502338329455542
6586.825,0.9526007942186943
6587.592,0.9537564349082448
6588.359,0.958060297156475
6589.075,0.9555720664594461
6589.842,0.9597853649912916
6590.61,0.961195516861274
6591.377,0.9642526356353953
6592.146,0.9674487490126051
6592.863,0.9689313990249953
6593.631,0.9748249107309448
6594.399,0.9793874420242558
6595.168,0.9874526700004773
6595.886,0.9911422855297164
6596.655,0.9982677107978996
6597.424,1.0014929274880524
6598.194,1.0032767082795884
6598.964,1.007147975471789
6599.683,1.0085653542622384
6600.453,1.008093174574034
6601.223,1.0081969155790182
6601.994,1.0049738307210205
6602.713,1.0064441738863716
6603.484,1.0057386179654415
6604.255,1.0065050399838635
6604.976,1.00494482566067
6605.747,1.0053538732552112
6606.519,1.0077023526614886
6607.291,1.0068738683820695
6608.012,1.0086419188020748
6608.785,1.0115220238196028
6609.557,1.0142342044617956
6610.278,1.0134977410096973
6611.051,1.015036381186774
6611.825,1.0140753807423473
6612.598,1.015386255675366
6613.32,1.0143715859306317
6614.094,1.0158525544496273
6614.868,1.0150041713554807
6615.591,1.0138687425394974
6616.365,1.0138844213330667
6617.141,1.0116705167921254
6617.863,1.0120282230300117
6618.639,1.0066821849914018
6619.414,1.0082191835798833
6620.138,1.0052939827389549
6620.914,1.00389858703423
6621.689,1.003918596786538
6622.414,1.0026537248899645
6623.19,1.0017993619322274
6623.915,1.0013701716455705
6624.692,1.0013858285057278
6625.469,0.9992820032487889
6626.194,0.998654693246982
6626.972,0.9978512916853712
6627.749,0.9975947148620192
6628.475,0.9945480246098528
6629.253,0.9943424164896939
6629.979,0.994377787640359
