energy,flat
5364.983,-0.0007353476826206372
5370.008,-0.0013321520811942623
5375.007,0.0007171869229699206
5380.004,0.0019915276455660883
5385.0,0.0012150943924200952
5389.993,0.0001470923846618425
5394.96,-0.0003744443848977389
5399.986,-0.001721783872203923
5404.997,-0.0009827672697972066
5410.019,0.00027984006957798904
5415.002,0.0007957538755223133
5420.007,0.0003362918310583126
5424.999,-0.0003408643715631173
5429.999,-0.0009111039992533436
5435.01,-0.0013816631206446512
5440.007,-0.0019001255470290823
5445.001,-0.0017094133243782375
5445.257,-0.0015493244794529792
5445.501,-0.0013262780681016946
5445.757,-0.001877995490736551
5446.013,-0.0016159556690978829
5446.257,-0.0014776315963313008
5446.501,-0.0017671547134301144
5446.77,-0.0010212558620501628
5447.001,-0.0015489249010511687
5447.257,-0.0014722657776704146
5447.514,-0.0015716827076152542
5447.758,-0.0012028301339673973
5448.015,-0.00100005222255902
5448.258,-0.001173213050920024
5448.515,-0.0011261288682006228
5448.747,-0.0014960246145525053
5449.003,-0.0011447417981064558
5449.26,-0.0011064127620435686
5449.504,-0.0009738789345929439
5449.76,-0.0010194969736725473
5450.005,-0.0012890587653213922
5450.25,-0.0009919945115011203
5450.506,-0.0010911952520117822
5450.75,-0.000997390904234358
5451.019,-0.0012707361956497143
5451.264,-0.0007325614762398865
5451.508,-0.0008027592555456258
5451.765,-0.00038297783370166587
5452.009,-0.0005197286235511694
5452.254,-0.0005888112791027977
5452.498,-7.274067244798458e-05
5452.755,-0.0003378033737060206
5453.0,-0.00044638429214196527
5453.257,-0.00023292086709265542
5453.501,4.224220735043309e-05
5453.758,0.000467872176602352
5454.003,-7.176567897205534e-05
5454.26,3.5206429537501055e-05
5454.505,0.0007635923754691669
5454.762,0.0007574580711181977
5455.006,0.0006459480821849213
5455.251,0.0007016657024538319
5455.497,0.0011061440217335983
5455.753,0.0011709906581939622
5455.999,0.0008940524884461016
5456.255,0.0014739077585155394
5456.513,0.0012660496759466747
5456.758,0.001307124239629401
5457.002,0.0016951345108909366
5457.248,0.0017809693393721886
5457.505,0.001971104634493136
5457.75,0.0022146387172453036
5458.008,0.002497741960493915
5458.252,0.002659947268759242
5458.51,0.0026709489835294235
5458.755,0.003283989511920249
5459.0,0.003280965371096223
5459.271,0.003220986491274434
5459.503,0.0039023657118901042
5459.749,0.004333640900847986
5460.006,0.004152040867493069
5460.251,0.004636406271835636
5460.497,0.005166335690796924
5460.754,0.005517970929475014
5461.0,0.0055712339794323955
5461.258,0.006583977181409624
5461.515,0.007161455472906251
5461.748,0.007116858801013904
5462.006,0.007731013027254872
5462.264,0.008571764487350721
5462.51,0.009195770761713896
5462.755,0.010198183838362245
5463.0,0.01022307166688865
5463.259,0.011085492680333982
5463.504,0.012019536208735608
5463.75,0.013477402654607788
5464.008,0.014229592783970343
5464.266,0.015585358568884579
5464.499,0.016852141427339498
5464.757,0.019070664220313106
5465.003,0.021242701748977695
5465.261,0.023632324784695062
5465.507,0.02775481732260187
5465.765,0.032754388264606714
5465.999,0.040350075572454715
5466.269,0.051616817836897436
5466.503,0.0653780991154067
5466.749,0.08161938754569029
5467.007,0.09946764948116357
5467.253,0.11330958027610392
5467.499,0.12572757584827368
5467.77,0.13841662076680658
5468.003,0.14868201178079254
5468.25,0.1605002345860411
5468.508,0.1732299894401978
5468.754,0.18512269317366412
5469.013,0.19752136497674447
5469.247,0.2127794127480373
5469.505,0.23067056386171006
5469.751,0.24721234070217174
5469.998,0.26768543719470494
5470.256,0.28952672696300197
5470.502,0.31131846742907243
5470.749,0.33240271003009353
5471.02,0.3455738683610724
5471.254,0.34792166881231573
5471.5,0.34360857466208466
5471.747,0.3400673207898207
5472.005,0.3397876570760847
5472.252,0.34316454199376123
5472.499,0.35041822196868755
5472.77,0.36297570867576634
5473.003,0.37633355562914395
5473.25,0.3952339886650666
5473.497,0.41359332246644376
5473.769,0.4341038358062977
5474.003,0.45493904665127427
5474.25,0.47594665615140874
5474.509,0.49315106531798025
5474.755,0.510101314076376
5475.014,0.525815934161145
5475.261,0.5411360301204001
5475.508,0.5536005978948572
5475.754,0.56824047377732
5476.001,0.5806178726943497
5476.249,0.5916088852236461
5476.507,0.6054095010926643
5476.754,0.6190689652367819
5477.001,0.6312289564921562
5477.248,0.6429919540494885
5477.508,0.657062869978595
5477.755,0.6721412314997359
5478.001,0.6869760057945203
5478.261,0.7027597316609665
5478.508,0.7204945958363318
5478.755,0.7351892299676974
5479.015,0.7510674650127277
5479.25,0.7670456964940067
5479.497,0.7830792286724179
5479.756,0.7969146605678754
5480.003,0.8133965157040034
5480.251,0.8274869766663037
5480.499,0.8432392887701782
5480.758,0.8564303070035706
5481.005,0.8712937995168455
5481.253,0.8859291955625248
5481.5,0.8967370582937552
5481.747,0.9117629632552836
5482.02,0.925215492276254
5482.267,0.9375933568089742
5482.502,0.9552892063042473
5482.75,0.9689420926748902
5482.997,0.9784019547221855
5483.257,1.0002326683671199
5483.517,1.0123235266729398
5483.752,1.0315903199313716
5484.0,1.047848195911846
5484.248,1.0650051439229427
5484.507,1.0740835391214927
5484.768,1.0862411878725018
5485.003,1.0978395591196493
5485.25,1.109911784304186
5485.499,1.1153090213386456
5485.759,1.1192904754519848
5486.006,1.1280867529238472
5486.267,1.112649188126916
5486.502,1.116661145593841
5486.75,1.1201370328815834
5486.998,1.1213399327633362
5487.258,1.1185003951891792
5487.506,1.1155906827240836
5487.767,1.107383092376375
5488.002,1.1064017595531415
5488.25,1.0986218768060785
5488.498,1.0915459680702706
5488.746,1.0855447894709669
5489.019,1.076045337059074
5489.255,1.071220952452356
5489.516,1.0651342846074225
5489.764,1.0610663750777674
5490.012,1.0637240156647507
5490.248,1.0518080070317786
5490.508,1.0483642979123888
5490.757,1.0462363836610487
5491.005,1.0440225506199632
5491.253,1.0392493671932135
5491.501,1.0379360505228115
5491.75,1.031178322626641
5491.999,1.030590930786587
5492.259,1.025578041840264
5492.508,1.019769332773449
5492.756,1.0183249833392816
5493.005,1.0210998516128855
5493.253,1.0191318832155267
5493.501,1.0160749647847056
5493.75,1.013697767957036
5493.999,1.013592988368246
5494.248,1.0141512596867606
5494.509,1.0099924308992634
5494.757,1.0093329123637629
5495.019,1.00797131704492
