energy,flat
5788.999,0.0026276462334058805
5799.625,0.00150079943709083
5810.25,0.000647890075842123
5820.875,-7.860841610408355e-05
5831.499,-0.0012820254198462157
5842.125,-0.0016197247996623536
5852.749,-0.0008442595376635304
5863.374,-0.0004301147858860174
5874.0,0.00021229955414353216
5884.625,0.001893743892129454
5895.25,0.004225406417660845
5905.875,0.007012884431457463
5916.5,0.010088530103763422
5927.124,0.013080235512387716
5937.749,0.01739053484915122
5948.375,0.021842555281256688
5959.002,0.02755013603702566
5959.758,0.027464606081308088
5960.516,0.028231710829217122
5961.273,0.028276733630032552
5962.031,0.029358908244380536
5962.789,0.029048673354546906
5963.544,0.028913689966983794
5964.303,0.0294760027706946
5965.062,0.0300443538374343
5965.817,0.0310567883411518
5966.576,0.03089291369327204
5967.333,0.0314272324433266
5968.092,0.03174563364231068
5968.848,0.03223607084704694
5969.605,0.03212292051684196
5970.365,0.032945706993217694
5971.12,0.03369093592724876
5971.88,0.034396589843457046
5972.638,0.03515723905397393
5973.392,0.03574849854534017
5974.15,0.034581566195593744
5974.909,0.03244396391120168
5975.667,0.03379653503569715
5976.423,0.037000043879914554
5977.182,0.039272707920020127
5977.941,0.03994810321816621
5978.697,0.03989234731545378
5979.453,0.040587864662904996
5980.21,0.04169181774882743
5980.97,0.04285156893946766
5981.728,0.043538850752509406
5982.485,0.04510948082178978
5983.242,0.046206001441387506
5984.0,0.04742253239384101
5984.757,0.046977154685812136
5985.516,0.049011015842500116
5986.274,0.057790766823299915
5987.03,0.05968605236104141
5987.789,0.0674532968013523
5988.544,0.08185816435387416
5989.304,0.1074753981478673
5990.06,0.1380523322638953
5990.82,0.163768215620225
5991.576,0.1780688799055077
5992.333,0.18433648350957177
5993.09,0.19498617486305578
5993.848,0.22522375061247257
5994.605,0.29843034826982817
5995.363,0.4333038888573465
5996.122,0.6039775436924445
5996.879,0.7611456541827208
5997.635,0.8780941762501085
5998.394,0.942606386031866
5999.153,0.956904062865408
5999.909,0.9331193826454928
6000.667,0.8911440696982087
6001.424,0.8561976287236394
6002.181,0.83952017882065
6002.94,0.8516145701252001
6003.697,0.8840003272854847
6004.455,0.9200810996108367
6005.212,0.952080591868257
6005.97,0.9795969251060175
6006.727,1.0026876058030956
6007.486,1.0224164562039708
6008.24,1.0413675792591115
6009.0,1.0604731239537803
6009.012,1.061782334745615
6009.039,1.0617389926465448
6009.086,1.0634004092790368
6009.155,1.0649368381914606
6009.24,1.0664950838262846
6009.348,1.06886849038584
6009.472,1.0718108039570715
6009.616,1.0753225484910054
6009.782,1.0790523473313955
6009.966,1.0825614821156826
6010.167,1.0860962866293185
6010.39,1.0901531572231657
6010.631,1.0934428599194
6010.893,1.0957453863129742
6011.17,1.0983864742991198
6011.471,1.0985220851703734
6011.791,1.0986321627274296
6012.129,1.0969723552561776
6012.484,1.0954993276799025
6012.861,1.0929141289458841
6013.255,1.0893059558527598
6013.671,1.0868829408094298
6014.105,1.0840043579119731
6014.561,1.082113162864498
6015.035,1.0810050534991889
6015.527,1.081516955800662
6016.037,1.0831993472283683
6016.568,1.0846605427295006
6017.117,1.0866597288274042
6017.688,1.088310402278073
6018.276,1.088879025915074
6018.883,1.0879939630491777
6019.512,1.0881564390197414
6020.158,1.0863248939495673
6020.826,1.0845558497740952
6021.509,1.0829304076074397
6022.214,1.0793983808687808
6022.94,1.074894287735357
6023.685,1.0685148801294713
6024.444,1.0597672570361154
6025.227,1.049248979676743
6026.027,1.0376899593975615
6026.852,1.0271856694021837
6027.69,1.0159873367058079
6028.548,1.0055480415087155
6029.427,0.994368116809182
6030.324,0.9800971012194576
6031.24,0.9631926138191882
6032.178,0.9466328639947176
6033.135,0.9297372474022856
6034.109,0.9174267833394949
6035.102,0.9075682540003794
6036.116,0.90366510876887
6037.147,0.9031499590982489
6038.202,0.9053619534764968
6039.273,0.9103808093128614
6040.362,0.9177801826043521
6041.473,0.9251449323466123
6042.604,0.932292509433396
6043.752,0.9383018474485122
6044.919,0.9447335303317211
6046.108,0.9538505604565402
6047.313,0.9655724748138746
6048.54,0.9781542751925894
6049.786,0.9896739341886778
6051.05,0.9998885201476553
6052.333,1.008007361286336
6053.635,1.0169197440053601
6054.959,1.026207909371139
6056.3,1.0377693637707295
6057.663,1.049860694824065
6059.044,1.0607910050325449
6060.444,1.0682914262700423
6061.86,1.0740637526420878
6063.299,1.0768124747026981
6064.757,1.0777811904205363
6066.234,1.075613220608733
6067.729,1.0735526215088012
6069.245,1.0724762596328574
6070.783,1.073352507494579
6072.336,1.071972369076597
6073.91,1.0647756250977178
6075.502,1.0507695041460225
6077.114,1.0338125057197762
6078.745,1.0154648392247976
6080.396,0.9981190006763332
6082.066,0.9833614667502639
6083.756,0.9716482967281308
6085.465,0.9614977460485656
6087.191,0.9533333475562704
6088.94,0.9482175975415762
6090.705,0.9462112644679143
6092.489,0.9458656217240388
6094.296,0.9482900427161935
6096.121,0.9516561308627152
6097.965,0.9551865093236098
6099.826,0.959248707233793
6101.709,0.9641904259283347
6103.613,0.9691410462947485
6105.533,0.9761020052424791
6107.474,0.9860562356950711
6109.431,0.9974607696510283
6111.412,1.0096816228502323
6113.409,1.0215559266593173
6115.426,1.0303454824759528
6117.464,1.0375306672276121
6119.519,1.0421985321694158
6121.597,1.0444878899734853
6123.693,1.0435407440669735
6125.805,1.040157341141083
6127.938,1.0363283119248212
6130.091,1.0310556994605633
6132.261,1.0274227864793957
6134.453,1.025576148981336
6136.664,1.0216395027176401
6138.893,1.017556448690034
6141.143,1.0123843261025138
6143.414,1.0065732424857918
6145.701,1.0021613614329108
6148.007,0.9983975197723811
6150.333,0.9959042701715131
6152.68,0.994065279225915
6155.045,0.9918782251776239
6157.428,0.9910831982789112
6159.832,0.990193583827246
6162.256,0.9898428382604412
6164.699,0.9893632980947273
6167.16,0.9887988869915096
6169.641,0.9876738158442542
6172.141,0.9843154560249121
6174.659,0.9795942269967863
6177.198,0.9752107097824705
6179.755,0.9737316267604474
6182.334,0.9764701546024355
6184.931,0.9812341156535482
6187.547,0.9869287580461774
6190.184,0.9931727984146281
6192.84,0.998435837078639
6195.51,1.0026727338477874
6198.205,1.0064086474800293
6200.916,1.0090714156948477
6203.648,1.0106741718237686
6206.401,1.0116463817618377
6209.17,1.0121016260882536
6211.959,1.0122481409359363
6214.771,1.011432573562779
6217.597,1.0099941862328812
6220.446,1.0074480088670437
6223.313,1.004857458334485
6226.2,1.0021043673127694
6229.105,0.999056683985831
6232.031,0.9960096123521383
6234.974,0.9938314771488546
6237.938,0.9922249563665726
6240.92,0.9898280059094628
6243.922,0.9890986459373117
6246.944,0.987008057986505
6249.984,0.9849414787850856
6253.044,0.9820397376966985
6256.125,0.9798161898971507
6259.224,0.9790319166257049
6262.339,0.9788737170223092
6265.478,0.9797472005547707
6268.634,0.9809477875471468
6271.812,0.9838322308082676
6275.007,0.9873000748752021
6278.222,0.9907103534255499
6281.454,0.9940759737054179
6284.709,0.9960076561133007
6287.981,0.9977122937599798
6291.272,0.9984119428922131
6294.584,0.9994949803389852
6297.914,0.9999952940840984
6301.263,1.0008060739145384
6304.633,1.0017132685541452
6308.021,1.0018387292614892
6311.429,1.0014904749642763
6314.854,1.0010992337877087
6318.302,0.9999917553512623
6321.765,0.9992258159969898
6325.252,0.9981013315906435
6328.757,0.9969142951047565
6332.279,0.9957448525743666
6335.822,0.9951727657724503
6339.383,0.9951353305570612
6342.965,0.9948045291068603
6346.564,0.9953360013669634
6350.186,0.9955644195837965
6353.825,0.995733756346902
6357.485,0.9950707442513655
6361.163,0.9942485108976542
6364.859,0.9932742456922952
6368.574,0.9930732472170829
6372.31,0.9927861228309571
6376.067,0.9930137016985734
6379.84,0.9934799689582776
6383.634,0.9947314440599209
6387.447,0.9957066297595378
6391.279,0.9969575694532291
6395.132,0.9986347548852079
6399.003,0.9999462690007705
6402.892,1.0013518908172383
6406.801,1.0024168902752537
6410.732,1.0036634694787423
6414.68,1.0045110165568312
6418.646,1.0046669394111212
6422.634,1.0049090328953005
6426.639,1.004864530274772
6430.667,1.0043001392002056
6434.708,1.0036744184300226
6438.774,1.0029324400834287
6442.859,1.0024911113965804
6446.96,1.0022330579683274
6451.083,1.00188287410454
6455.224,1.0010813060070822
6459.383,1.000129517999866
6463.562,1.0003429572895217
6467.761,0.9996520641353848
6471.983,0.9996325672976012
6476.218,0.999536472325222
6480.477,0.9995973108831628
6484.751,0.9995746405034569
6489.047,0.9998274944543977
6493.363,1.0004466247749604
6497.698,1.000847797930279
6502.05,1.0017841918551975
6506.422,1.0025625215442329
6510.816,1.0029491968399942
6515.229,1.003567393705465
6519.66,1.0038086766753713
6524.107,1.0043733787148321
6528.581,1.0049803356495772
6533.069,1.0054672907643403
6537.576,1.0055102211873626
6542.103,1.0056961475655608
6546.648,1.0060467541998535
6551.214,1.0061014124414038
6555.801,1.0059104595050743
6560.406,1.0058501070915322
6565.029,1.0053419596488764
6569.672,1.0053300280743973
6574.334,1.0050204032269634
6579.018,1.0047520566374222
6583.718,1.004599598397564
6588.438,1.0045297795681083
6593.179,1.0045316714314836
6597.937,1.004187706063847
6602.715,1.0043629560812288
6607.515,1.0040373909428413
6612.332,1.0041143648471968
6617.168,1.003976471051544
6622.022,1.0037801378097633
6626.896,1.0037841231205553
6631.792,1.0036014961138735
6636.706,1.0040227796626766
6641.639,1.0043447509860273
6646.591,1.004235099997551
6651.562,1.0046648948749337
6656.551,1.0049757332456482
6661.564,1.0051496400416036
6666.592,1.0055548083375936
6671.64,1.0058545343163456
6676.71,1.0060150107327699
6681.795,1.0059401441769857
6686.901,1.0061835034124536
6692.03,1.0062128358950462
6697.175,1.0061238014658476
6702.338,1.0060176103929463
6707.522,1.0065249760020332
6712.727,1.007904989841831
6717.946,0.9973231592067502
6723.19,1.0081790114556957
6728.45,1.004769990684359
6733.73,1.0039556843378041
6739.03,1.0043653757520818
6744.35,1.0029322295716536
6749.687,1.001935084887383
6755.044,1.0016703768016155
6760.422,1.0008771072646385
6765.816,1.0034311688045325
6771.236,0.9991253328951739
6776.667,0.9983698848924147
6782.124,0.9973943427345993
6787.598,0.9966685137109539
6793.088,1.00204892164759
6798.6,0.9951816003776681
6804.133,0.9950180107357789
6809.683,0.9943121589332375
6815.254,0.9933638421797863
6820.842,0.9925953155917497
6826.448,0.991427855190878
6832.076,0.990475153128374
6837.726,0.9896083270938281
6843.393,0.9884752135968342
6849.077,0.9874013036977427
6854.784,0.9860750301958596
6860.508,0.9848524225354436
6866.25,0.9835178780055149
