energy,flat
15699.933,0.00014877577342567428
15710.044,0.0001753195293404571
15719.844,0.00011594126731250517
15729.982,3.439624710455901e-05
15740.136,3.19862328588341e-05
15749.973,1.0767595989060255e-05
15760.152,-9.116882357014609e-05
15770.016,-6.618446865766605e-05
15779.891,-2.692925799710203e-06
15790.109,-9.880993195439736e-05
15800.011,-0.00013061997075626444
15809.925,-0.0001403571257223547
15819.854,-0.00011571328131296658
15830.124,-0.00015006895082826833
15840.076,-0.00015678601962201204
15850.042,-0.00012727152737605852
15860.021,-4.424573563552637e-05
15870.012,-3.2943909626244875e-06
15880.018,4.24477510212657e-05
15890.033,9.49956410952046e-05
15900.063,0.0002059137300757981
15910.108,0.00026666938396290404
15920.164,0.00033327732423205596
15929.896,0.0004203447175031298
15939.978,0.0005442003097162777
15950.073,0.0006808806735865038
15959.844,0.0008783899804167088
15969.964,0.0009562304668109539
15980.097,0.0012559293665852056
15989.906,0.0014718879363791238
16000.064,0.001765480925928113
16009.897,0.002047355197768892
16020.082,0.0024898714519797295
16029.942,0.002810445485793257
16040.152,0.003465083570001865
16050.036,0.004168716864414375
16059.933,0.0050312237135285804
16069.841,0.0062518119328806715
16080.104,0.007942837460179007
16090.039,0.010457595443368108
16099.984,0.014435260140396942
16109.943,0.021888277633367467
16119.917,0.039980804545489385
16121.293,0.04352166465697293
16122.67,0.04834119020111589
16123.702,0.052598854108444414
16125.079,0.060253649406794556
16126.112,0.06744100634266645
16127.49,0.08070689537303569
16128.867,0.10066540236893592
16129.901,0.12227570953222476
16131.278,0.16984208641252338
16132.657,0.24076548694405747
16133.69,0.30750344257182705
16135.069,0.4191558540173308
16136.104,0.5102137830149353
16137.483,0.6455704826168239
16138.861,0.7876029443369956
16139.897,0.8972700732012309
16141.276,1.0479286710634974
16142.657,1.1791225010552917
16143.692,1.2497364953807535
16145.073,1.3012120807523544
16146.108,1.3009342552098677
16147.49,1.2615171213023952
16148.871,1.2034071685267778
16149.907,1.1612178186552886
16151.289,1.1125260995365274
16152.67,1.0766110698927394
16153.707,1.0556984956647657
16155.09,1.0294800253512066
16155.779,1.0181410521879555
16156.473,1.0059401011244864
16157.162,0.9932452099198599
16157.854,0.9805060777748373
16158.547,0.9677890623349287
16159.237,0.9553215915866369
16160.274,0.9373593206438318
16160.968,0.9285623372799351
16161.659,0.9209922748529733
16162.695,0.9135290466473898
16163.389,0.9117832684793755
16164.426,0.9130898378885951
16165.465,0.9184867018180065
16166.157,0.9233664581740968
16167.195,0.9329638055525453
16168.234,0.9434194595889149
16169.271,0.954457174981166
16170.311,0.9659210239175705
16171.349,0.9773406580435932
16172.388,0.9889295689157834
16173.428,1.0004050003266043
16174.466,1.0115440256314945
16175.506,1.021860849173784
16176.545,1.0315863213164391
16177.932,1.0432602635400774
16178.971,1.0506094747164605
16180.012,1.0569910246930971
16181.399,1.0633365232399241
16182.44,1.0662405690716668
16183.826,1.0677476155012404
16185.214,1.0671201970396222
16186.254,1.065565479397658
16187.644,1.062540629000106
16189.03,1.0590342994867572
16190.419,1.0553800007229985
16191.809,1.051245206650726
16193.197,1.0462617889324914
16194.587,1.0399338642214768
16195.976,1.0322834519181847
16197.366,1.0234702564224982
16198.755,1.014230935146597
16200.493,1.0022647947436365
16201.884,0.9937528618306931
16203.274,0.9863062765219682
16205.013,0.9787554712707548
16206.405,0.9747369370497944
16208.145,0.9716934446075827
16209.884,0.9709130500421153
16211.276,0.9716057280130221
16213.016,0.9740025550260711
16214.757,0.9775002556202129
16216.499,0.9817073608322686
16218.24,0.9863547655107722
16219.981,0.9910814446634595
16221.725,0.9957613609271225
16223.468,1.0003177983778637
16225.21,1.0045632514051115
16226.954,1.0082780907447753
16228.698,1.0112559670850052
16230.792,1.0131998714280788
16232.535,1.0136003279966286
16234.281,1.0131674408030873
16236.376,1.0121334506015383
16238.122,1.0112123496582193
16240.217,1.0103626874744878
16242.313,1.0094904208764017
16244.061,1.0086028381373833
16246.159,1.007084945415604
16248.257,1.0055602646127206
16250.354,1.0037416869394917
16252.454,1.0017590149494604
16254.553,0.9996873467400906
16256.653,0.9973985010722581
16258.753,0.9950003776837223
16260.855,0.9925319133106135
16262.957,0.9901014651525533
16265.059,0.9877196539784963
16267.162,0.985134937495154
16269.616,0.9822715762786342
16271.719,0.9802449941859754
16274.174,0.9788679262021133
16276.28,0.9788900439444231
16278.736,0.9803342375289811
16280.844,0.9825203930254308
16283.301,0.9856270499375732
16285.76,0.9889133907109473
16288.22,0.9917924255496195
16290.328,0.9937553931478412
16292.79,0.9956843961932625
16295.252,0.9974378855328403
16297.715,0.9992969780093558
16300.179,1.0010962627553288
16302.994,1.0026872076933584
16305.459,1.0031625732313254
16307.925,1.0023665880171277
16310.392,1.0003292210583346
16313.211,0.9975711502973159
16315.68,0.9957535707408457
16318.148,0.9948916344508577
16320.972,0.9949329302938991
16323.442,0.995554782399414
16326.268,0.9964797270900373
16329.092,0.9974059284939903
16331.564,0.9980938698223927
16334.393,0.9987635255706332
16337.221,0.9991580771214237
16340.05,0.9990920814094046
16342.881,0.9985652934019008
16345.713,0.9976581636963514
16348.544,0.9962885697199702
16351.378,0.9949195709931941
16354.211,0.9938746354465323
16357.047,0.9929736428294325
16360.238,0.992336006951414
